10006,24694,Lukoil,$2.93,"200 12th St Jersey City, NJ",2.16mi,https://www.gasbuddy.com/station/24694,1560883167.5502756
10006,,Sunoco,$3.12,"14th St Jersey City, NJ",2.15mi,,1560883167.5502987
10007,85209,Mobil,$3.65,"51-63 8th Ave Manhattan, NY",1.74mi,https://www.gasbuddy.com/station/85209,1560883172.400525
10007,24691,Mobil,---,"185 Flatbush Ave Ext Brooklyn, NY",1.87mi,https://www.gasbuddy.com/station/24691,1560883172.4005668
10007,24687,Speedway,$2.64,"590 Luis Munoz Marin Blvd Jersey City, NJ",2.03mi,https://www.gasbuddy.com/station/24687,1560883172.4005923
10007,22705,Exxon,$2.95,"597 Luis Munoz Marin Blvd Jersey City, NJ",2.06mi,https://www.gasbuddy.com/station/22705,1560883172.400617
10007,35139,Shell,$2.95,"164 14th St Jersey City, NJ",2.04mi,https://www.gasbuddy.com/station/35139,1560883172.4006405
10007,193850,Gulf,---,"183 12th St Jersey City, NJ",2.08mi,https://www.gasbuddy.com/station/193850,1560883172.400664
10007,24694,Fuel 4,$2.59,"596 Grove St Jersey City, NJ",2.10mi,https://www.gasbuddy.com/station/24694,1560883172.4006867
10007,24695,Sunoco,$3.12,"14th St Jersey City, NJ",2.09mi,https://www.gasbuddy.com/station/24695,1560883172.40071
10007,35140,Valero,$2.71,"193 14th St Jersey City, NJ",2.12mi,https://www.gasbuddy.com/station/35140,1560883172.4007325
10007,,Shell,$2.85,"197 12th St Jersey City, NJ",2.11mi,,1560883172.4007554
10008,85209,Mobil,$3.65,"51-63 8th Ave Manhattan, NY",1.87mi,https://www.gasbuddy.com/station/85209,1560883177.6273086
10008,24691,Mobil,---,"185 Flatbush Ave Ext Brooklyn, NY",1.88mi,https://www.gasbuddy.com/station/24691,1560883177.6273503
10008,22705,Speedway,$2.64,"590 Luis Munoz Marin Blvd Jersey City, NJ",2.01mi,https://www.gasbuddy.com/station/22705,1560883177.6273756
10008,24687,Shell,$2.95,"164 14th St Jersey City, NJ",2.02mi,https://www.gasbuddy.com/station/24687,1560883177.6274004
10008,35139,Exxon,$2.95,"597 Luis Munoz Marin Blvd Jersey City, NJ",2.04mi,https://www.gasbuddy.com/station/35139,1560883177.6274235
10008,193850,Gulf,---,"183 12th St Jersey City, NJ",2.04mi,https://www.gasbuddy.com/station/193850,1560883177.6274476
